last_message_length,response_time_gap,initiator,conversation_length,reply_ratio,avg_response_time,message_tone,emoji_count,question_asked,time_of_day,seen_ignored,past_ghosting_history,user_type,reply,ghosted
15,15.707317808569986,me,78,0.66,29.430609998836633,enthusiastic,9,1,day,0,1,interested,1,0
23,52.51704766396702,them,153,0.17,40.10792363816922,enthusiastic,5,0,day,0,0,ghoster,0,1
48,67.70050243699006,me,169,0.91,60.90811175464263,neutral,4,0,day,1,1,ghoster,0,1
14,33.997724388155504,them,166,0.11,101.80863215576878,dry,2,0,night,0,1,ghoster,0,1
8,70.52284542502163,me,200,0.99,6.56256377599852,neutral,8,1,night,1,1,interested,0,1
32,13.070606502004832,them,58,0.0,15.81548226101619,enthusiastic,10,0,night,1,0,ghoster,1,1
14,34.584513488929005,them,48,0.48,2.3785506609879565,enthusiastic,1,1,day,1,0,ghoster,1,1
29,24.478944915281566,me,169,0.67,48.53299454036709,dry,2,1,night,1,0,casual,0,1
33,6.126788615427853,me,124,0.55,18.010060144063278,enthusiastic,3,1,night,1,0,casual,1,0
37,35.376069912197465,me,41,0.1,14.442996281750656,dry,10,1,day,1,0,interested,0,1
29,67.83675412278969,me,64,0.28,80.04414240949697,dry,5,1,day,0,0,ghoster,1,1
14,30.336914428896915,them,198,0.6,71.03771003591434,neutral,6,1,night,1,0,casual,0,1
24,52.45849493078275,me,25,0.25,67.51652778399463,neutral,1,0,night,0,0,interested,1,1
32,56.36096142181282,me,84,0.21,62.812980548220956,enthusiastic,9,0,night,1,1,ghoster,0,1
21,40.22676425942053,me,189,0.44,105.60458771315926,neutral,6,0,day,1,1,interested,0,1
49,61.358376566853245,them,92,0.2,4.427367041686015,dry,5,1,day,1,1,casual,0,1
48,8.17679230319082,me,194,0.93,45.57139323900812,enthusiastic,5,0,night,1,0,interested,1,1
19,45.45061092030991,me,147,0.68,63.57754623244758,neutral,0,1,night,0,0,dry_texter,0,0
25,59.655004877603204,them,86,0.75,27.137524780643183,neutral,5,1,night,0,1,dry_texter,0,1
10,61.25392394641057,them,43,0.24,87.51960481395423,enthusiastic,3,0,night,0,1,ghoster,0,0
47,32.62561108425305,them,111,0.01,59.06478642727073,enthusiastic,8,1,day,0,0,dry_texter,1,1
47,5.754011877661564,me,22,0.75,34.83309221026533,dry,4,0,day,1,0,casual,1,1
1,12.08073783297109,me,116,0.71,14.904840651702202,enthusiastic,5,1,day,1,0,dry_texter,0,0
22,23.463119374261254,me,179,0.75,29.836668624064373,neutral,6,1,day,0,0,ghoster,1,0
24,64.54358464023494,me,25,0.91,101.94576379950085,dry,1,1,night,1,0,interested,0,1
44,31.417455287028126,them,125,0.88,55.21977398324623,neutral,2,1,day,1,0,casual,0,0
38,69.04856451382867,them,115,0.32,98.47314234097642,enthusiastic,8,0,day,0,0,interested,1,1
12,15.467919797164186,them,164,0.33,81.06761141796248,dry,8,1,night,0,1,ghoster,0,1
19,60.15208509476216,them,106,0.99,85.74668263673001,dry,0,0,day,0,1,ghoster,0,1
1,69.31889626963272,them,121,0.95,81.21151242340362,enthusiastic,10,1,night,1,0,interested,0,0
16,49.56670612118896,me,192,0.34,80.0575307410904,neutral,1,1,day,0,1,casual,1,1
49,15.412796746634971,them,90,0.29,66.04151663329792,enthusiastic,3,1,night,0,0,casual,1,1
21,13.838256194819056,me,199,0.66,51.09345317923678,enthusiastic,2,1,night,1,0,casual,1,1
27,14.145602105305834,me,122,0.49,80.90024612270966,dry,0,0,day,0,0,casual,0,1
30,21.079148308669076,me,183,0.8,72.14585073360581,neutral,6,1,night,1,1,interested,1,1
2,30.306744811306736,me,47,0.5,29.750792054849445,enthusiastic,6,0,night,0,1,dry_texter,0,1
26,36.57604090381769,me,82,0.73,107.19825099714457,enthusiastic,1,0,day,0,1,casual,1,0
9,10.121207565957477,me,174,0.42,12.30633802133318,enthusiastic,2,1,night,1,1,interested,1,0
13,63.00852979834673,them,43,0.56,56.474797050924614,dry,3,0,day,1,1,casual,0,1
18,57.56001039829435,them,3,0.15,113.46494082196217,neutral,5,1,day,0,0,casual,1,1
41,42.99132243724135,them,101,0.92,8.078124607580564,neutral,0,0,night,0,0,casual,0,1
23,48.65354676550194,them,147,0.11,4.407528088962842,enthusiastic,3,0,day,1,1,dry_texter,0,1
3,35.3648298245929,me,147,0.95,63.45958186269547,neutral,10,1,day,1,0,interested,0,0
24,22.805088259508302,them,176,0.44,37.25251575816426,neutral,8,0,night,0,1,interested,0,1
13,42.36947067948501,them,46,0.46,109.54047067419026,neutral,10,0,day,1,0,ghoster,0,1
1,10.294177368214271,me,69,0.61,80.23168104911765,enthusiastic,6,1,day,0,1,ghoster,0,1
16,27.390412733888606,them,11,0.46,68.10198789558324,dry,1,0,day,0,0,casual,0,0
42,31.664772412190043,me,90,0.73,114.36349306125982,dry,2,0,night,1,0,interested,0,0
4,24.04764976941166,me,57,0.94,47.27004752896499,enthusiastic,7,0,day,0,1,interested,1,1
6,52.42429995795074,me,6,0.6,91.8939096598595,neutral,6,1,day,0,1,casual,1,1
31,7.272263099419425,them,179,0.07,50.43850658420892,neutral,7,0,day,1,1,ghoster,0,1
11,66.1876892239365,me,169,0.36,50.639202548987896,enthusiastic,10,1,day,0,1,ghoster,1,1
29,64.96096117367892,them,119,0.83,106.48791374949407,enthusiastic,5,1,day,1,1,casual,0,1
39,44.71417757941056,me,146,0.08,58.84189072289238,dry,10,0,day,1,0,casual,0,1
35,2.0830976751468437,them,156,0.16,29.21231336523361,dry,1,0,night,0,1,ghoster,0,1
16,58.42142593070465,them,77,0.52,58.30673267568795,enthusiastic,4,0,night,0,1,casual,1,1
25,22.272278969997952,them,197,0.19,34.89595562572251,neutral,2,0,night,1,1,dry_texter,1,1
15,7.1877976246577555,me,2,0.85,109.17363784540434,dry,0,1,day,0,1,ghoster,0,1
23,14.115348870749418,them,13,0.23,42.88617702545729,neutral,0,0,day,0,0,ghoster,0,0
25,60.12748350273031,them,57,0.58,28.973474914986404,enthusiastic,4,0,night,0,0,interested,1,0
24,62.82807798782886,them,33,0.82,61.56770623188749,enthusiastic,8,0,day,1,0,interested,1,0
39,67.13640429936827,them,86,0.47,36.30997423810106,dry,5,0,day,0,1,interested,0,0
32,67.07429242405783,me,40,0.85,62.141610119951025,neutral,4,1,night,1,1,ghoster,0,1
25,66.26882539915026,them,65,0.47,70.51594105621,neutral,4,0,night,1,0,ghoster,0,1
25,8.768757948911665,me,12,0.99,94.01439726007466,neutral,1,0,day,0,0,casual,0,0
44,38.49025550866834,them,36,0.58,8.840964448133489,neutral,6,0,day,0,0,interested,0,1
7,53.42836703209542,them,189,0.03,98.45756849027433,neutral,5,0,night,0,0,casual,0,1
28,32.58113275729104,them,8,0.31,59.888041206894414,neutral,4,0,day,1,1,dry_texter,0,1
7,51.505018691553516,them,6,0.82,88.57370756169936,enthusiastic,4,1,day,0,0,dry_texter,0,1
44,18.89096522148777,me,178,0.67,23.429261522707876,enthusiastic,8,0,day,0,1,interested,1,0
38,16.103427170703355,them,14,0.85,64.98290400514426,enthusiastic,1,1,night,1,1,dry_texter,1,1
38,33.82462212901284,them,59,0.23,36.476209191536206,neutral,1,0,day,1,0,dry_texter,0,1
10,12.03083663628925,them,165,0.5,8.042364629616912,dry,10,0,day,1,1,casual,1,1
19,13.674135816598932,them,143,0.96,101.8902730392346,dry,1,0,day,1,0,interested,1,1
37,39.98319922773393,them,96,0.58,42.911620145679095,neutral,1,1,day,0,0,dry_texter,0,1
28,8.451136586170167,them,165,0.32,39.8704954885117,neutral,3,1,day,1,0,interested,1,0
19,58.252841273434484,me,68,0.52,45.57665723977154,dry,5,1,night,0,1,dry_texter,0,1
18,35.130040806452186,them,55,0.05,119.8794807031887,enthusiastic,5,0,night,0,1,casual,1,1
10,42.018680520165994,them,170,0.47,96.41577222693219,neutral,8,1,day,0,1,interested,1,1
11,26.557781724556413,me,71,0.93,48.84414875464936,enthusiastic,7,1,night,0,1,ghoster,0,0
5,35.67904829648319,me,30,0.82,51.62433393666326,enthusiastic,4,1,day,0,1,ghoster,1,1
1,45.32335547753891,me,180,0.53,95.53587068871192,enthusiastic,3,1,night,1,1,ghoster,0,1
22,49.93853759579133,me,161,0.98,104.99216771951085,dry,3,1,night,1,1,casual,0,1
19,8.544390034179667,them,3,0.25,10.916273239674082,neutral,9,0,day,0,0,casual,0,0
32,69.81931572591876,me,65,0.21,100.45749119929029,dry,8,0,night,1,0,interested,0,1
41,59.4848371081945,them,111,0.48,95.77807907318908,dry,4,1,night,0,1,interested,0,1
47,62.85457300180042,me,142,0.61,2.936602316535102,dry,0,1,day,1,1,dry_texter,0,1
22,39.32354473545951,me,49,0.28,46.292334317155614,neutral,4,0,day,0,0,interested,1,1
19,25.78016201793934,me,104,0.46,58.07196867312848,dry,2,1,day,0,0,ghoster,0,1
15,6.773572872699389,me,45,0.92,90.14496517445363,dry,2,0,day,1,0,ghoster,0,1
18,45.43261948170553,them,145,0.71,12.51235647473107,neutral,3,0,night,0,0,interested,0,0
44,53.785312536041445,them,189,0.95,8.61305676677759,neutral,2,0,night,0,0,casual,1,1
31,56.6512247022536,me,115,0.4,25.458640516194638,neutral,0,0,night,1,0,casual,0,1
29,21.63101167672297,me,90,0.35,85.02774248050744,enthusiastic,6,0,night,0,0,dry_texter,0,0
6,56.702304700992066,me,7,0.32,112.36549703161624,neutral,10,1,day,1,1,dry_texter,0,1
37,34.584549773030254,them,68,0.33,15.398292754684913,neutral,8,1,day,1,0,interested,0,0
41,5.739525159892272,me,171,0.54,95.96436712405487,enthusiastic,0,1,day,1,0,ghoster,1,1
12,12.10731135228734,them,47,0.97,20.750347390734294,enthusiastic,3,0,night,0,0,casual,1,0
13,19.26728642900746,me,116,0.25,85.16377590320656,neutral,2,0,day,0,1,interested,1,1
37,34.69853137136464,me,68,0.14,53.18201498657343,dry,4,1,day,0,1,dry_texter,0,1
34,36.617026013266,them,32,0.28,82.84793851777219,neutral,3,0,night,1,1,interested,0,1
49,20.84036784573172,them,111,0.34,84.25343805658007,enthusiastic,10,0,night,1,0,interested,1,0
45,10.94924535521271,me,6,0.47,40.79262404163385,enthusiastic,1,0,night,1,0,ghoster,1,1
23,16.13111670437216,me,67,0.64,52.40305697442882,enthusiastic,2,0,night,0,0,ghoster,0,1
43,43.137735452706025,me,128,0.07,93.42848671049008,enthusiastic,6,0,day,0,0,dry_texter,1,1
17,41.61953985654858,me,74,0.12,36.43600204660066,neutral,0,0,night,1,1,casual,0,1
50,44.80315696907885,them,193,0.85,38.888767258582064,dry,0,1,day,1,1,interested,0,1
27,17.135827262500385,them,71,0.97,94.78022253430501,dry,8,0,day,1,1,dry_texter,1,1
7,55.58611803251998,them,166,0.6,109.96751046455654,neutral,8,0,night,0,1,ghoster,0,0
18,51.017449697812225,me,157,0.13,11.344476238292398,dry,0,1,day,1,1,dry_texter,0,1
37,21.173351951897597,me,159,0.26,109.44394253566558,neutral,7,1,night,1,1,casual,1,1
34,13.983439245812864,them,9,0.58,82.58117012007291,neutral,1,1,night,0,1,interested,0,0
18,68.27704218907806,me,83,0.2,49.596892287599275,dry,9,1,night,1,1,interested,0,1
40,15.574614511137925,me,182,0.92,41.83457337941566,neutral,9,0,night,0,1,dry_texter,0,0
5,14.165899490242595,them,127,0.44,29.883520688893025,enthusiastic,10,0,night,1,1,interested,1,1
11,70.14174460356199,them,54,0.35,76.23868572388473,enthusiastic,0,0,day,0,1,casual,0,1
37,20.588425178209512,them,14,0.0,4.546626298343766,neutral,7,1,night,1,0,interested,1,1
44,63.61245725107111,me,81,0.13,69.07652284255445,neutral,4,1,day,1,0,interested,0,1
2,48.07128822609651,me,86,0.69,78.35299415875052,neutral,5,1,night,1,1,ghoster,0,1
10,42.717226919697694,them,49,0.19,27.01821314250972,dry,1,0,day,0,0,dry_texter,1,1
48,44.2544507370625,me,130,0.43,20.535638776598038,neutral,6,1,night,1,0,interested,0,1
32,57.34173195909812,me,66,0.91,96.65162135215192,enthusiastic,10,1,day,0,0,casual,1,1
34,10.418238873296385,them,54,0.48,66.99968564563888,dry,8,0,night,1,0,casual,1,0
11,5.437190855540235,them,182,0.42,51.498557088969335,enthusiastic,7,0,day,1,0,ghoster,1,1
12,40.89137497524784,them,58,0.13,83.40932574438783,neutral,1,0,night,0,0,dry_texter,0,1
8,61.0562677940764,me,47,0.79,44.78889576181697,neutral,0,1,day,1,0,dry_texter,1,0
45,42.23063692568063,them,104,0.81,60.69647303167386,neutral,0,0,night,1,1,casual,0,0
4,29.04380705397883,me,105,0.5,61.48518799101918,dry,3,1,night,0,1,ghoster,0,1
24,23.13184907830891,me,114,0.98,95.63692151547865,enthusiastic,4,1,day,0,0,interested,1,0
37,7.568979328888843,me,85,0.86,50.54008724399513,enthusiastic,8,0,night,1,1,ghoster,1,1
39,39.73461807904378,them,65,0.65,45.3166913788729,dry,7,1,night,0,1,interested,1,1
50,58.83338283770177,them,37,1.0,49.07762235156097,dry,5,1,day,1,0,casual,1,1
35,22.930198477909055,them,87,0.82,84.10396583175245,neutral,6,0,night,1,0,ghoster,0,1
8,36.49148451414064,me,166,0.25,20.321650973178073,dry,5,0,day,1,0,casual,0,1
44,53.12817591166757,them,60,0.48,86.35735217051175,neutral,10,1,day,0,1,interested,1,1
9,46.553296202041516,me,183,0.26,62.051115647365116,dry,10,1,night,1,1,dry_texter,0,0
39,51.0260000746113,them,17,0.72,20.687031083434455,neutral,2,0,day,0,1,ghoster,0,1
18,0.254574221052013,me,11,0.98,34.136088032024354,enthusiastic,6,1,day,1,1,interested,1,0
21,14.49767372322978,me,12,0.62,112.80417536149139,neutral,8,1,day,0,1,dry_texter,1,1
26,28.48648251022125,me,12,0.69,66.77496771604021,dry,5,1,day,1,0,interested,0,1
8,53.23266113378481,them,187,0.4,115.80571397469971,dry,6,0,night,0,0,dry_texter,0,0
43,32.84649668538909,them,90,0.3,72.65304250778122,neutral,2,1,night,1,0,interested,1,1
44,56.89493960767289,them,161,0.87,47.1807409093708,neutral,9,1,night,1,0,ghoster,0,1
8,55.931793754519745,them,111,0.35,102.36384162308146,enthusiastic,6,0,day,0,1,interested,1,1
38,35.956424551481874,me,193,0.5,117.40303864324751,enthusiastic,4,0,night,1,0,ghoster,0,1
28,17.120975925356575,them,21,0.81,72.73102362904768,enthusiastic,0,1,day,0,1,interested,1,0
50,0.7770702677201129,me,25,0.26,11.510374572679686,dry,10,1,night,0,1,interested,0,0
17,2.9789302321711375,me,169,0.84,3.9739195943531307,neutral,3,0,day,1,0,ghoster,0,1
11,0.8408879119118309,them,21,0.17,12.755225911731879,dry,10,1,day,0,1,interested,1,0
41,23.931363446495705,me,196,0.74,102.65350876606912,enthusiastic,7,0,day,1,0,casual,1,0
14,51.65431449348681,them,89,0.14,90.48722814477777,neutral,7,1,night,0,0,ghoster,0,1
15,45.17824420422982,them,22,0.88,70.31615003295016,enthusiastic,0,1,night,1,0,ghoster,0,1
23,20.619598675079857,them,11,0.59,57.911429790812235,dry,8,0,night,0,0,dry_texter,1,1
7,20.647576626427913,them,20,0.98,114.70840583001615,enthusiastic,5,1,day,1,0,dry_texter,1,0
26,62.60892416382151,them,61,0.08,57.849079373463326,enthusiastic,1,0,day,0,1,interested,1,1
11,15.495811716986506,me,148,0.76,51.647264300378666,enthusiastic,0,0,night,1,1,dry_texter,0,0
10,68.56276786997383,me,53,0.4,60.784907861675265,neutral,0,1,night,0,0,ghoster,0,0
31,40.52703159420494,them,138,0.84,9.950700875438395,dry,2,1,night,0,0,interested,0,1
25,10.60358080514588,me,129,0.67,100.72317043044168,enthusiastic,6,0,day,1,0,dry_texter,0,0
32,59.04541964932565,me,79,0.59,99.01531715645618,dry,6,1,day,0,0,interested,1,1
15,40.77639134310478,me,132,0.35,103.5925003699046,neutral,9,1,day,0,1,dry_texter,0,1
32,23.201249123486644,them,183,0.95,101.81371909769575,neutral,4,1,day,1,1,interested,1,0
30,65.87677797519258,me,55,0.01,48.928851600580195,neutral,6,0,day,0,1,interested,1,1
18,40.4866181663991,me,89,0.46,5.887590416352501,dry,7,0,day,1,0,ghoster,0,1
28,55.88424269666808,me,165,0.7,34.32546575123328,neutral,3,0,night,1,0,interested,1,1
5,57.46751170232794,me,3,0.66,10.409755674067634,neutral,1,0,day,1,1,casual,0,1
10,39.32128457163641,them,196,0.34,75.42069890691515,neutral,5,0,day,0,1,dry_texter,0,0
47,68.70810915847042,me,72,0.4,54.860560231200914,enthusiastic,4,1,night,0,0,ghoster,0,1
29,52.955099178948345,me,69,0.17,65.98838447614108,neutral,1,0,day,1,0,ghoster,0,0
36,7.506694518761003,me,153,0.88,6.574839898922033,dry,10,1,night,1,1,ghoster,1,1
41,59.58381671312365,me,194,0.05,112.32518227647999,dry,3,0,night,0,0,dry_texter,0,1
16,69.44146566231353,them,198,0.68,47.490472745128024,dry,9,0,night,1,1,ghoster,0,1
45,18.72721700908041,them,24,0.14,102.2856961695845,dry,9,0,night,0,0,interested,1,1
31,34.4284958310326,them,73,0.42,21.60467795602283,neutral,0,1,day,1,0,casual,0,0
27,35.32009619495517,them,176,0.82,60.10806044271702,enthusiastic,8,1,night,0,1,interested,1,0
44,7.228454286383485,me,24,0.36,19.258706330341678,enthusiastic,3,0,day,0,1,interested,1,1
7,64.50422377300048,them,24,0.14,1.7331132918551153,neutral,6,1,day,1,1,dry_texter,0,1
29,27.632680730887067,them,10,0.34,53.016421565697854,neutral,7,0,day,1,1,ghoster,0,1
31,59.16055696001167,them,21,0.7,83.91851111588007,enthusiastic,6,0,day,1,0,interested,0,0
45,12.090861352485412,them,140,0.55,95.02024064717266,enthusiastic,1,1,day,1,1,interested,1,0
29,31.25248976592519,me,61,0.78,43.85386494725286,dry,5,0,day,1,1,casual,0,1
15,36.27670047042254,them,143,0.97,56.0930744464892,neutral,1,1,night,0,1,casual,0,1
30,1.5189750038195537,them,62,0.42,114.98965066706575,neutral,9,1,day,0,1,dry_texter,0,1
19,41.80631243255813,me,137,0.94,56.12632148200991,dry,5,0,day,1,0,ghoster,0,1
44,29.41329332335023,them,147,0.34,72.41802679936893,enthusiastic,1,1,night,1,1,interested,1,1
4,56.32568733912061,me,52,0.4,4.42399827312887,neutral,0,0,night,1,1,dry_texter,0,1
47,35.93358291511849,me,194,0.32,119.8560647019914,dry,10,0,night,1,1,ghoster,0,1
43,48.01823004867315,me,13,0.69,115.16642167240008,dry,10,0,day,0,1,casual,0,1
23,62.25626775011078,me,20,0.53,45.80387593094124,neutral,7,1,day,1,1,dry_texter,0,1
23,71.03164608498363,them,139,0.98,60.601129000154785,neutral,3,0,night,1,1,casual,0,1
4,17.723205434587356,them,78,0.55,12.814906369574961,neutral,4,1,night,0,0,interested,1,0
19,0.8152341976967072,me,120,0.82,107.27646342110779,neutral,5,0,night,1,1,dry_texter,0,1
37,43.058138414866065,me,133,0.19,70.30816468805362,enthusiastic,5,1,day,1,1,interested,0,1
2,21.34170030260688,me,91,0.67,56.21854897995515,neutral,9,1,night,0,1,interested,1,0
41,12.417060792326513,me,142,0.11,32.030536001276104,dry,8,1,day,1,1,casual,1,0
23,68.4361929806947,them,198,0.69,101.65857639416873,dry,4,1,night,1,0,dry_texter,0,1
19,11.362309866305893,them,118,0.15,26.44365869317685,dry,10,1,day,0,1,ghoster,1,1
11,41.98233944415209,me,83,0.78,36.23894248765684,dry,1,1,day,0,1,casual,0,0
14,3.0682620165740646,me,186,0.4,118.76893406000364,neutral,4,0,night,0,0,casual,1,1
46,49.70576906756921,them,121,0.64,103.41775547905524,enthusiastic,6,0,day,0,0,dry_texter,1,1
38,4.275333566140226,them,200,0.66,24.858583137078437,enthusiastic,1,0,night,0,0,interested,1,0
40,64.80350084240659,me,56,0.65,70.01709638936529,neutral,7,0,night,1,0,ghoster,0,1
15,14.028102524076306,me,136,0.01,22.657521089783938,dry,10,0,day,1,1,dry_texter,1,1
19,62.19567232847025,me,64,0.66,19.375865871029916,dry,4,0,day,1,1,dry_texter,0,1
6,50.85635511220524,me,45,0.73,7.793921719912992,neutral,1,0,night,0,1,ghoster,0,1
50,36.20302973684883,me,91,0.61,99.75235290718926,enthusiastic,1,0,day,0,0,dry_texter,1,1
49,30.129653653647747,me,120,0.86,10.50890370066001,neutral,1,0,night,0,1,ghoster,0,1
16,20.810384103517183,them,37,0.3,28.163779978213753,neutral,8,0,day,1,0,casual,1,0
3,57.41358586880814,me,140,0.97,24.220097545091427,dry,7,1,night,1,0,dry_texter,0,1
1,35.71442059469867,me,51,0.11,106.35086995860605,neutral,7,1,day,0,0,casual,0,1
18,38.98293415742205,me,58,0.85,119.15373020575203,neutral,9,1,day,1,0,casual,0,0
12,35.081555233311235,me,167,0.33,101.96717883071646,dry,1,1,day,1,0,ghoster,0,1
9,33.9564261883464,them,53,0.07,63.81140835918227,neutral,0,1,day,0,1,casual,0,0
35,6.210642926292856,them,87,0.4,40.76446172115011,neutral,5,1,day,1,1,casual,1,0
3,31.66209586807921,me,126,0.82,4.9511802636239555,dry,2,0,night,0,1,casual,1,1
28,57.35719722815452,them,162,0.62,46.064828516548616,dry,7,0,night,0,1,interested,1,0
15,8.801827301461017,them,54,0.55,14.13510878316156,dry,5,0,day,0,0,casual,0,1
39,29.493403121457888,them,52,0.62,76.02004800897687,dry,2,0,day,0,1,interested,1,1
31,5.126940042621761,me,32,0.62,95.88177720871778,dry,7,1,day,0,1,interested,1,1
34,26.149169885166355,me,133,0.42,11.39161308547572,dry,3,0,night,0,1,casual,0,1
13,2.7953885229846698,me,34,0.21,97.99309907337276,dry,0,0,night,0,0,dry_texter,1,1
32,10.931074930338978,me,176,0.07,22.79724655973834,enthusiastic,3,1,day,1,1,ghoster,0,1
48,5.209120078587802,them,166,0.6,73.01617600817669,neutral,6,0,day,1,1,interested,1,0
15,55.58269708732569,them,138,0.89,2.7887613465238257,enthusiastic,9,0,night,0,0,interested,1,0
14,22.653686869799184,me,2,0.64,104.98763853344794,enthusiastic,2,1,night,0,1,dry_texter,1,1
46,42.118939533082376,me,119,0.58,70.14360394620527,neutral,9,0,night,0,1,interested,1,0
40,66.32476800264818,them,46,0.9,34.29749739485845,dry,6,0,night,0,1,interested,0,1
25,71.72777762991167,me,102,0.21,106.4974891928045,dry,1,0,day,0,0,dry_texter,0,1
32,65.17482585851096,me,142,0.96,116.64662028287078,dry,10,0,night,1,0,ghoster,0,1
46,56.73585401446191,them,10,0.24,18.106719654278756,neutral,4,1,night,1,1,ghoster,0,1
11,4.1013643581921375,me,135,0.67,10.092777907743328,neutral,1,0,day,1,1,dry_texter,0,1
43,33.00951834595949,me,1,0.55,3.5718575270569457,neutral,0,0,night,1,1,dry_texter,0,1
